sys_name	syn	std_name
YOR160W	YOR160W	MTR10
YOR161C	PNS1	PNS1
YOR161C	YOR161C	PNS1
YOR162C	YOR162C	YRR1
YOR162C	YRR1	YRR1
YOR163W	DDP1	DDP1
YOR163W	YOR163W	DDP1
YOR164C	GET4	GET4
YOR164C	YOR164C	GET4
YOR165W	SEY1	SEY1
YOR165W	YOR165W	SEY1
YOR166C	SWT1	SWT1
YOR166C	YOR166C	SWT1
YOR167C	RPS28A	RPS28A
YOR167C	YOR167C	RPS28A
YOR168W	GLN4	GLN4
YOR168W	YOR168W	GLN4
YOR169C	YOR169C	NA
YOR170W	YOR170W	NA
YOR171C	LCB4	LCB4
YOR171C	YOR171C	LCB4
YOR172W	YOR172W	YRM1
YOR172W	YRM1	YRM1
YOR173W	DCS2	DCS2
YOR173W	YOR173W	DCS2
YOR174W	MED4	MED4
YOR174W	YOR174W	MED4
YOR175C	ALE1	ALE1
YOR175C	YOR175C	ALE1
YOR176W	HEM15	HEM15
YOR176W	YOR176W	HEM15
YOR177C	MPC54	MPC54
YOR177C	YOR177C	MPC54
YOR178C	GAC1	GAC1
YOR178C	YOR178C	GAC1
YOR179C	SYC1	SYC1
YOR179C	YOR179C	SYC1
YOR180C	DCI1	DCI1
YOR180C	YOR180C	DCI1
YOR181W	LAS17	LAS17
YOR181W	YOR181W	LAS17
YOR182C	RPS30B	RPS30B
YOR182C	YOR182C	RPS30B
YOR183W	FYV12	FYV12
YOR183W	YOR183W	FYV12
YOR184W	SER1	SER1
YOR184W	YOR184W	SER1
YOR185C	GSP2	GSP2
YOR185C	YOR185C	GSP2
YOR186W	YOR186W	NA
YOR187W	TUF1	TUF1
YOR187W	YOR187W	TUF1
YOR188W	MSB1	MSB1
YOR188W	YOR188W	MSB1
YOR189W	IES4	IES4
YOR189W	YOR189W	IES4
YOR190W	SPR1	SPR1
YOR190W	YOR190W	SPR1
YOR191W	ULS1	ULS1
YOR191W	YOR191W	ULS1
YOR192C	THI72	THI72
YOR192C	YOR192C	THI72
YOR193W	PEX27	PEX27
YOR193W	YOR193W	PEX27
YOR194C	TOA1	TOA1
YOR194C	YOR194C	TOA1
YOR195W	SLK19	SLK19
YOR195W	YOR195W	SLK19
YOR196C	LIP5	LIP5
YOR196C	YOR196C	LIP5
YOR197W	MCA1	MCA1
YOR197W	YOR197W	MCA1
YOR198C	BFR1	BFR1
YOR198C	YOR198C	BFR1
YOR199W	YOR199W	NA
YOR200W	YOR200W	NA
YOR201C	MRM1	MRM1
YOR201C	YOR201C	MRM1
YOR202W	HIS3	HIS3
YOR202W	YOR202W	HIS3
YOR203W	YOR203W	NA
YOR204W	DED1	DED1
YOR204W	YOR204W	DED1
YOR205C	GEP3	GEP3
YOR205C	YOR205C	GEP3
YOR206W	NOC2	NOC2
YOR206W	YOR206W	NOC2
YOR207C	RET1	RET1
YOR207C	YOR207C	RET1
YOR208W	PTP2	PTP2
YOR208W	YOR208W	PTP2
YOR209C	NPT1	NPT1
YOR209C	YOR209C	NPT1
YOR210W	RPB10	RPB10
YOR210W	YOR210W	RPB10
YOR211C	MGM1	MGM1
YOR211C	YOR211C	MGM1
YOR212W	STE4	STE4
YOR212W	YOR212W	STE4
YOR213C	SAS5	SAS5
YOR213C	YOR213C	SAS5
YOR214C	SPR2	SPR2
YOR214C	YOR214C	SPR2
YOR215C	AIM41	AIM41
YOR215C	YOR215C	AIM41
YOR216C	RUD3	RUD3
YOR216C	YOR216C	RUD3
YOR217W	RFC1	RFC1
YOR217W	YOR217W	RFC1
YOR218C	YOR218C	NA
YOR219C	STE13	STE13
YOR219C	YOR219C	STE13
YOR220W	RCN2	RCN2
YOR220W	YOR220W	RCN2
YOR221C	MCT1	MCT1
YOR221C	YOR221C	MCT1
YOR222W	ODC2	ODC2
YOR222W	YOR222W	ODC2
YOR223W	DSC3	DSC3
YOR223W	YOR223W	DSC3
YOR224C	RPB8	RPB8
YOR224C	YOR224C	RPB8
YOR225W	YOR225W	NA
YOR226C	ISU2	ISU2
YOR226C	YOR226C	ISU2
YOR227W	HER1	HER1
YOR227W	YOR227W	HER1
YOR228C	MCP1	MCP1
YOR228C	YOR228C	MCP1
YOR229W	WTM2	WTM2
YOR229W	YOR229W	WTM2
YOR230W	WTM1	WTM1
YOR230W	YOR230W	WTM1
YOR231W	MKK1	MKK1
YOR231W	YOR231W	MKK1
YOR232W	MGE1	MGE1
YOR232W	YOR232W	MGE1
YOR233W	KIN4	KIN4
YOR233W	YOR233W	KIN4
YOR234C	RPL33B	RPL33B
YOR234C	YOR234C	RPL33B
YOR235W	IRC13	IRC13
YOR235W	YOR235W	IRC13
YOR236W	DFR1	DFR1
YOR236W	YOR236W	DFR1
YOR237W	HES1	HES1
YOR237W	YOR237W	HES1
YOR238W	YOR238W	NA
YOR239W	ABP140	ABP140
YOR239W	YOR239W	ABP140
YOR240W	YOR240W	NA
YOR241W	MET7	MET7
YOR241W	YOR241W	MET7
YOR242C	SSP2	SSP2
YOR242C	YOR242C	SSP2
YOR243C	PUS7	PUS7
YOR243C	YOR243C	PUS7
YOR244W	ESA1	ESA1
YOR244W	YOR244W	ESA1
YOR245C	DGA1	DGA1
YOR245C	YOR245C	DGA1
YOR246C	ENV9	ENV9
YOR246C	YOR246C	ENV9
YOR247W	SRL1	SRL1
YOR247W	YOR247W	SRL1
YOR248W	YOR248W	NA
YOR249C	APC5	APC5
YOR249C	YOR249C	APC5
YOR250C	CLP1	CLP1
YOR250C	YOR250C	CLP1
YOR251C	TUM1	TUM1
YOR251C	YOR251C	TUM1
YOR252W	TMA16	TMA16
YOR252W	YOR252W	TMA16
YOR253W	NAT5	NAT5
YOR253W	YOR253W	NAT5
YOR254C	SEC63	SEC63
YOR254C	YOR254C	SEC63
YOR255W	OSW1	OSW1
YOR255W	YOR255W	OSW1
YOR256C	TRE2	TRE2
YOR256C	YOR256C	TRE2
YOR257W	CDC31	CDC31
YOR257W	YOR257W	CDC31
YOR258W	HNT3	HNT3
YOR258W	YOR258W	HNT3
YOR259C	RPT4	RPT4
YOR259C	YOR259C	RPT4
YOR260W	GCD1	GCD1
YOR260W	YOR260W	GCD1
YOR261C	RPN8	RPN8
YOR261C	YOR261C	RPN8
YOR262W	GPN2	GPN2
YOR262W	YOR262W	GPN2
YOR263C	YOR263C	NA
YOR264W	DSE3	DSE3
YOR264W	YOR264W	DSE3
YOR265W	RBL2	RBL2
YOR265W	YOR265W	RBL2
YOR266W	PNT1	PNT1
YOR266W	YOR266W	PNT1
YOR267C	HRK1	HRK1
YOR267C	YOR267C	HRK1
YOR268C	YOR268C	NA
YOR269W	PAC1	PAC1
YOR269W	YOR269W	PAC1
YOR270C	VPH1	VPH1
YOR270C	YOR270C	VPH1
YOR271C	FSF1	FSF1
YOR271C	YOR271C	FSF1
YOR272W	YOR272W	YTM1
YOR272W	YTM1	YTM1
YOR273C	TPO4	TPO4
YOR273C	YOR273C	TPO4
YOR274W	MOD5	MOD5
YOR274W	YOR274W	MOD5
YOR275C	RIM20	RIM20
YOR275C	YOR275C	RIM20
YOR276W	CAF20	CAF20
YOR276W	YOR276W	CAF20
YOR277C	YOR277C	NA
YOR278W	HEM4	HEM4
YOR278W	YOR278W	HEM4
YOR279C	RFM1	RFM1
YOR279C	YOR279C	RFM1
YOR280C	FSH3	FSH3
YOR280C	YOR280C	FSH3
YOR281C	PLP2	PLP2
YOR281C	YOR281C	PLP2
YOR282W	YOR282W	NA
YOR283W	YOR283W	NA
YOR284W	HUA2	HUA2
YOR284W	YOR284W	HUA2
YOR285W	RDL1	RDL1
YOR285W	YOR285W	RDL1
YOR286W	RDL2	RDL2
YOR286W	YOR286W	RDL2
YOR287C	RRP36	RRP36
YOR287C	YOR287C	RRP36
YOR288C	MPD1	MPD1
YOR288C	YOR288C	MPD1
YOR289W	YOR289W	NA
YOR290C	SNF2	SNF2
YOR290C	YOR290C	SNF2
YOR291W	YOR291W	YPK9
YOR291W	YPK9	YPK9
YOR292C	YOR292C	NA
YOR293W	RPS10A	RPS10A
YOR293W	YOR293W	RPS10A
YOR294W	RRS1	RRS1
YOR294W	YOR294W	RRS1
YOR295W	UAF30	UAF30
YOR295W	YOR295W	UAF30
YOR296W	YOR296W	NA
YOR297C	TIM18	TIM18
YOR297C	YOR297C	TIM18
YOR298W	MUM3	MUM3
YOR298W	YOR298W	MUM3
YOR299W	BUD7	BUD7
YOR299W	YOR299W	BUD7
YOR300W	YOR300W	NA
YOR301W	RAX1	RAX1
YOR301W	YOR301W	RAX1
YOR302W	YOR302W	NA
YOR303W	CPA1	CPA1
YOR303W	YOR303W	CPA1
YOR304C-A	BIL1	BIL1
YOR304C-A	YOR304C-A	BIL1
YOR304W	ISW2	ISW2
YOR304W	YOR304W	ISW2
YOR305W	RRG7	RRG7
YOR305W	YOR305W	RRG7
YOR306C	MCH5	MCH5
YOR306C	YOR306C	MCH5
YOR307C	SLY41	SLY41
YOR307C	YOR307C	SLY41
YOR308C	SNU66	SNU66
YOR308C	YOR308C	SNU66
YOR309C	YOR309C	NA
YOR310C	NOP58	NOP58
YOR310C	YOR310C	NOP58
YOR311C	DGK1	DGK1
YOR311C	YOR311C	DGK1
YOR312C	RPL20B	RPL20B
YOR312C	YOR312C	RPL20B
YOR313C	SPS4	SPS4
YOR313C	YOR313C	SPS4
YOR314W	YOR314W	NA
YOR315W	SFG1	SFG1
YOR315W	YOR315W	SFG1
YOR316C	COT1	COT1
YOR316C	YOR316C	COT1
YOR317W	FAA1	FAA1
YOR317W	YOR317W	FAA1
YOR318C	YOR318C	NA
YOR319W	HSH49	HSH49
YOR319W	YOR319W	HSH49
YOR320C	GNT1	GNT1
YOR320C	YOR320C	GNT1
YOR321W	PMT3	PMT3
YOR321W	YOR321W	PMT3
YOR322C	LDB19	LDB19
YOR322C	YOR322C	LDB19
YOR323C	PRO2	PRO2
YOR323C	YOR323C	PRO2
YOR324C	FRT1	FRT1
YOR324C	YOR324C	FRT1
YOR325W	YOR325W	NA
YOR326W	MYO2	MYO2
YOR326W	YOR326W	MYO2
YOR327C	SNC2	SNC2
YOR327C	YOR327C	SNC2
YOR328W	PDR10	PDR10
YOR328W	YOR328W	PDR10
YOR329C	SCD5	SCD5
YOR329C	YOR329C	SCD5
YOR330C	MIP1	MIP1
YOR330C	YOR330C	MIP1
YOR331C	YOR331C	NA
YOR332W	VMA4	VMA4
YOR332W	YOR332W	VMA4
YOR333C	YOR333C	NA
YOR334W	MRS2	MRS2
YOR334W	YOR334W	MRS2
YOR335C	ALA1	ALA1
YOR335C	YOR335C	ALA1
YOR336W	KRE5	KRE5
YOR336W	YOR336W	KRE5
YOR337W	TEA1	TEA1
YOR337W	YOR337W	TEA1
YOR338W	YOR338W	NA
YOR339C	UBC11	UBC11
YOR339C	YOR339C	UBC11
YOR340C	RPA43	RPA43
YOR340C	YOR340C	RPA43
YOR341W	RPA190	RPA190
YOR341W	YOR341W	RPA190
YOR342C	YOR342C	NA
YOR343C	YOR343C	NA
YOR344C	TYE7	TYE7
YOR344C	YOR344C	TYE7
YOR345C	YOR345C	NA
YOR346W	REV1	REV1
YOR346W	YOR346W	REV1
YOR347C	PYK2	PYK2
YOR347C	YOR347C	PYK2
YOR348C	PUT4	PUT4
YOR348C	YOR348C	PUT4
YOR349W	CIN1	CIN1
YOR349W	YOR349W	CIN1
YOR350C	MNE1	MNE1
YOR350C	YOR350C	MNE1
YOR351C	MEK1	MEK1
YOR351C	YOR351C	MEK1
YOR352W	TFB6	TFB6
YOR352W	YOR352W	TFB6
YOR353C	SOG2	SOG2
YOR353C	YOR353C	SOG2
YOR354C	MSC6	MSC6
YOR354C	YOR354C	MSC6
YOR355W	GDS1	GDS1
YOR355W	YOR355W	GDS1
YOR356W	CIR2	CIR2
YOR356W	YOR356W	CIR2
YOR357C	SNX3	SNX3
YOR357C	YOR357C	SNX3
YOR358W	HAP5	HAP5
YOR358W	YOR358W	HAP5
YOR359W	VTS1	VTS1
YOR359W	YOR359W	VTS1
YOR360C	PDE2	PDE2
YOR360C	YOR360C	PDE2
YOR361C	PRT1	PRT1
YOR361C	YOR361C	PRT1
YOR362C	PRE10	PRE10
YOR362C	YOR362C	PRE10
YOR363C	PIP2	PIP2
YOR363C	YOR363C	PIP2
YOR364W	YOR364W	NA
YOR365C	YOR365C	NA
YOR366W	YOR366W	NA
YOR367W	SCP1	SCP1
YOR367W	YOR367W	SCP1
YOR368W	RAD17	RAD17
YOR368W	YOR368W	RAD17
YOR369C	RPS12	RPS12
YOR369C	YOR369C	RPS12
YOR370C	MRS6	MRS6
YOR370C	YOR370C	MRS6
YOR371C	GPB1	GPB1
YOR371C	YOR371C	GPB1
YOR372C	NDD1	NDD1
YOR372C	YOR372C	NDD1
YOR373W	NUD1	NUD1
YOR373W	YOR373W	NUD1
YOR374W	ALD4	ALD4
YOR374W	YOR374W	ALD4
YOR375C	GDH1	GDH1
YOR375C	YOR375C	GDH1
YOR376W	YOR376W	NA
YOR377W	ATF1	ATF1
YOR377W	YOR377W	ATF1
YOR378W	AMF1	AMF1
YOR378W	YOR378W	AMF1
YOR379C	YOR379C	NA
YOR380W	RDR1	RDR1
YOR380W	YOR380W	RDR1
YOR381W	FRE3	FRE3
YOR381W	YOR381W	FRE3
YOR382W	FIT2	FIT2
YOR382W	YOR382W	FIT2
YOR383C	FIT3	FIT3
YOR383C	YOR383C	FIT3
YOR384W	FRE5	FRE5
YOR384W	YOR384W	FRE5
YOR385W	YOR385W	NA
YOR386W	PHR1	PHR1
YOR386W	YOR386W	PHR1
YOR388C	FDH1	FDH1
YOR390W	FEX1	FEX1
YOR391C	HSP33	HSP33
YOR393W	ERR1	ERR1
YOR394W	PAU21	PAU21
YPL001W	HAT1	HAT1
YPL001W	YPL001W	HAT1
YPL002C	SNF8	SNF8
YPL002C	YPL002C	SNF8
YPL003W	ULA1	ULA1
YPL003W	YPL003W	ULA1
YPL004C	LSP1	LSP1
YPL004C	YPL004C	LSP1
YPL005W	AEP3	AEP3
YPL005W	YPL005W	AEP3
YPL006W	NCR1	NCR1
YPL006W	YPL006W	NCR1
YPL007C	TFC8	TFC8
YPL007C	YPL007C	TFC8
YPL008W	CHL1	CHL1
YPL008W	YPL008W	CHL1
YPL009C	RQC2	RQC2
YPL009C	YPL009C	RQC2
YPL010W	RET3	RET3
YPL010W	YPL010W	RET3
YPL011C	TAF3	TAF3
YPL011C	YPL011C	TAF3
YPL012W	RRP12	RRP12
YPL012W	YPL012W	RRP12
YPL013C	MRPS16	MRPS16
YPL013C	YPL013C	MRPS16
YPL014W	CIP1	CIP1
YPL014W	YPL014W	CIP1
YPL015C	HST2	HST2
YPL015C	YPL015C	HST2
YPL016W	SWI1	SWI1
YPL016W	YPL016W	SWI1
YPL017C	IRC15	IRC15
YPL017C	YPL017C	IRC15
YPL018W	CTF19	CTF19
YPL018W	YPL018W	CTF19
YPL019C	VTC3	VTC3
YPL019C	YPL019C	VTC3
YPL020C	ULP1	ULP1
YPL020C	YPL020C	ULP1
YPL021W	ECM23	ECM23
YPL021W	YPL021W	ECM23
YPL022W	RAD1	RAD1
YPL022W	YPL022W	RAD1
YPL023C	MET12	MET12
YPL023C	YPL023C	MET12
YPL024W	RMI1	RMI1
YPL024W	YPL024W	RMI1
YPL025C	YPL025C	NA
YPL026C	SKS1	SKS1
YPL026C	YPL026C	SKS1
YPL027W	SMA1	SMA1
YPL027W	YPL027W	SMA1
YPL028W	ERG10	ERG10
YPL028W	YPL028W	ERG10
YPL029W	SUV3	SUV3
YPL029W	YPL029W	SUV3
YPL030W	TRM44	TRM44
YPL030W	YPL030W	TRM44
YPL031C	PHO85	PHO85
YPL031C	YPL031C	PHO85
YPL032C	SVL3	SVL3
YPL032C	YPL032C	SVL3
YPL033C	SRL4	SRL4
YPL033C	YPL033C	SRL4
YPL034W	YPL034W	NA
YPL035C	YPL035C	NA
YPL036W	PMA2	PMA2
YPL036W	YPL036W	PMA2
YPL037C	EGD1	EGD1
YPL037C	YPL037C	EGD1
YPL038W	MET31	MET31
YPL038W	YPL038W	MET31
YPL039W	YPL039W	NA
YPL040C	ISM1	ISM1
YPL040C	YPL040C	ISM1
YPL041C	MRX11	MRX11
YPL041C	YPL041C	MRX11
YPL042C	SSN3	SSN3
YPL042C	YPL042C	SSN3
YPL043W	NOP4	NOP4
YPL043W	YPL043W	NOP4
YPL044C	YPL044C	NA
YPL045W	VPS16	VPS16
YPL045W	YPL045W	VPS16
YPL046C	ELC1	ELC1
YPL046C	YPL046C	ELC1
YPL047W	SGF11	SGF11
YPL047W	YPL047W	SGF11
YPL048W	CAM1	CAM1
YPL048W	YPL048W	CAM1
YPL049C	DIG1	DIG1
YPL049C	YPL049C	DIG1
YPL050C	MNN9	MNN9
YPL050C	YPL050C	MNN9
YPL051W	ARL3	ARL3
YPL051W	YPL051W	ARL3
YPL052W	OAZ1	OAZ1
YPL052W	YPL052W	OAZ1
YPL053C	KTR6	KTR6
YPL053C	YPL053C	KTR6
YPL054W	LEE1	LEE1
YPL054W	YPL054W	LEE1
YPL055C	LGE1	LGE1
YPL055C	YPL055C	LGE1
YPL056C	LCL1	LCL1
YPL056C	YPL056C	LCL1
YPL057C	SUR1	SUR1
YPL057C	YPL057C	SUR1
YPL058C	PDR12	PDR12
YPL058C	YPL058C	PDR12
YPL059W	GRX5	GRX5
YPL059W	YPL059W	GRX5
YPL060W	MFM1	MFM1
YPL060W	YPL060W	MFM1
YPL061W	ALD6	ALD6
YPL061W	YPL061W	ALD6
YPL062W	YPL062W	NA
YPL063W	TIM50	TIM50
YPL063W	YPL063W	TIM50
YPL064C	CWC27	CWC27
YPL064C	YPL064C	CWC27
YPL065W	VPS28	VPS28
YPL065W	YPL065W	VPS28
YPL066W	RGL1	RGL1
YPL066W	YPL066W	RGL1
YPL067C	HTC1	HTC1
YPL067C	YPL067C	HTC1
YPL068C	YPL068C	NA
YPL069C	BTS1	BTS1
YPL069C	YPL069C	BTS1
YPL070W	MUK1	MUK1
YPL070W	YPL070W	MUK1
YPL071C	YPL071C	NA
YPL072W	UBP16	UBP16
YPL072W	YPL072W	UBP16
YPL073C	YPL073C	NA
YPL074W	YPL074W	YTA6
YPL074W	YTA6	YTA6
YPL075W	GCR1	GCR1
YPL075W	YPL075W	GCR1
YPL076W	GPI2	GPI2
YPL076W	YPL076W	GPI2
YPL077C	YPL077C	NA
YPL078C	ATP4	ATP4
YPL078C	YPL078C	ATP4
YPL079W	RPL21B	RPL21B
YPL079W	YPL079W	RPL21B
YPL080C	YPL080C	NA
YPL081W	RPS9A	RPS9A
YPL081W	YPL081W	RPS9A
YPL082C	MOT1	MOT1
YPL082C	YPL082C	MOT1
YPL083C	SEN54	SEN54
YPL083C	YPL083C	SEN54
YPL084W	BRO1	BRO1
YPL084W	YPL084W	BRO1
YPL085W	SEC16	SEC16
YPL085W	YPL085W	SEC16
YPL086C	ELP3	ELP3
YPL086C	YPL086C	ELP3
YPL087W	YDC1	YDC1
YPL087W	YPL087W	YDC1
YPL088W	YPL088W	NA
YPL089C	RLM1	RLM1
YPL089C	YPL089C	RLM1
YPL090C	RPS6A	RPS6A
YPL090C	YPL090C	RPS6A
YPL091W	GLR1	GLR1
YPL091W	YPL091W	GLR1
YPL092W	SSU1	SSU1
YPL092W	YPL092W	SSU1
YPL093W	NOG1	NOG1
YPL093W	YPL093W	NOG1
YPL094C	SEC62	SEC62
YPL094C	YPL094C	SEC62
YPL095C	EEB1	EEB1
YPL095C	YPL095C	EEB1
YPL096W	PNG1	PNG1
YPL096W	YPL096W	PNG1
YPL097W	MSY1	MSY1
YPL097W	YPL097W	MSY1
YPL098C	MGR2	MGR2
YPL098C	YPL098C	MGR2
YPL099C	INA17	INA17
YPL099C	YPL099C	INA17
YPL100W	ATG21	ATG21
YPL100W	YPL100W	ATG21
YPL101W	ELP4	ELP4
YPL101W	YPL101W	ELP4
YPL102C	YPL102C	NA
YPL103C	FMP30	FMP30
YPL103C	YPL103C	FMP30
YPL104W	MSD1	MSD1
YPL104W	YPL104W	MSD1
YPL105C	SYH1	SYH1
YPL105C	YPL105C	SYH1
YPL106C	SSE1	SSE1
YPL106C	YPL106C	SSE1
YPL107W	DPC25	DPC25
YPL107W	YPL107W	DPC25
YPL108W	YPL108W	NA
YPL109C	CQD1	CQD1
YPL109C	YPL109C	CQD1
YPL110C	GDE1	GDE1
YPL110C	YPL110C	GDE1
YPL111W	CAR1	CAR1
YPL111W	YPL111W	CAR1
YPL112C	PEX25	PEX25
YPL112C	YPL112C	PEX25
YPL113C	YPL113C	NA
YPL114W	YPL114W	NA
YPL115C	BEM3	BEM3
YPL115C	YPL115C	BEM3
YPL116W	HOS3	HOS3
YPL116W	YPL116W	HOS3
YPL117C	IDI1	IDI1
YPL117C	YPL117C	IDI1
YPL118W	MRP51	MRP51
YPL118W	YPL118W	MRP51
YPL119C	DBP1	DBP1
YPL119C	YPL119C	DBP1
YPL120W	VPS30	VPS30
YPL120W	YPL120W	VPS30
YPL121C	MEI5	MEI5
YPL121C	YPL121C	MEI5
YPL122C	TFB2	TFB2
YPL122C	YPL122C	TFB2
YPL123C	RNY1	RNY1
YPL123C	YPL123C	RNY1
YPL124W	SPC29	SPC29
YPL124W	YPL124W	SPC29
YPL125W	KAP120	KAP120
YPL125W	YPL125W	KAP120
YPL126W	NAN1	NAN1
YPL126W	YPL126W	NAN1
YPL127C	HHO1	HHO1
YPL127C	YPL127C	HHO1
YPL128C	TBF1	TBF1
YPL128C	YPL128C	TBF1
YPL129W	TAF14	TAF14
YPL129W	YPL129W	TAF14
YPL130W	SPO19	SPO19
YPL130W	YPL130W	SPO19
YPL131W	RPL5	RPL5
YPL131W	YPL131W	RPL5
YPL132W	COX11	COX11
YPL132W	YPL132W	COX11
YPL133C	RDS2	RDS2
YPL133C	YPL133C	RDS2
YPL134C	ODC1	ODC1
YPL134C	YPL134C	ODC1
YPL135W	ISU1	ISU1
YPL135W	YPL135W	ISU1
YPL136W	YPL136W	NA
YPL137C	GIP3	GIP3
YPL137C	YPL137C	GIP3
YPL138C	SPP1	SPP1
YPL138C	YPL138C	SPP1
YPL139C	UME1	UME1
YPL139C	YPL139C	UME1
YPL140C	MKK2	MKK2
YPL140C	YPL140C	MKK2
YPL141C	FRK1	FRK1
YPL141C	YPL141C	FRK1
YPL142C	YPL142C	NA
YPL143W	RPL33A	RPL33A
YPL143W	YPL143W	RPL33A
YPL144W	POC4	POC4
YPL144W	YPL144W	POC4
YPL145C	KES1	KES1
YPL145C	YPL145C	KES1
YPL146C	NOP53	NOP53
YPL146C	YPL146C	NOP53
YPL147W	PXA1	PXA1
YPL147W	YPL147W	PXA1
YPL148C	PPT2	PPT2
YPL148C	YPL148C	PPT2
YPL149W	ATG5	ATG5
YPL149W	YPL149W	ATG5
YPL150W	YPL150W	NA
YPL151C	PRP46	PRP46
YPL151C	YPL151C	PRP46
YPL152W	RRD2	RRD2
YPL152W	YPL152W	RRD2
YPL153C	RAD53	RAD53
YPL153C	YPL153C	RAD53
YPL154C	PEP4	PEP4
YPL154C	YPL154C	PEP4
YPL155C	KIP2	KIP2
YPL155C	YPL155C	KIP2
YPL156C	PRM4	PRM4
YPL156C	YPL156C	PRM4
YPL157W	TGS1	TGS1
YPL157W	YPL157W	TGS1
YPL158C	AIM44	AIM44
YPL158C	YPL158C	AIM44
YPL159C	PET20	PET20
YPL159C	YPL159C	PET20
YPL160W	CDC60	CDC60
YPL160W	YPL160W	CDC60
YPL161C	BEM4	BEM4
YPL161C	YPL161C	BEM4
YPL162C	YPL162C	NA
YPL163C	SVS1	SVS1
YPL163C	YPL163C	SVS1
YPL164C	MLH3	MLH3
YPL164C	YPL164C	MLH3
YPL165C	SET6	SET6
YPL165C	YPL165C	SET6
YPL166W	ATG29	ATG29
YPL166W	YPL166W	ATG29
YPL167C	REV3	REV3
YPL167C	YPL167C	REV3
YPL168W	MRX4	MRX4
YPL168W	YPL168W	MRX4
YPL169C	MEX67	MEX67
YPL169C	YPL169C	MEX67
YPL170W	DAP1	DAP1
YPL170W	YPL170W	DAP1
YPL171C	OYE3	OYE3
YPL171C	YPL171C	OYE3
YPL172C	COX10	COX10
YPL172C	YPL172C	COX10
YPL173W	MRPL40	MRPL40
YPL173W	YPL173W	MRPL40
YPL174C	NIP100	NIP100
YPL174C	YPL174C	NIP100
YPL175W	SPT14	SPT14
YPL175W	YPL175W	SPT14
YPL176C	TRE1	TRE1
YPL176C	YPL176C	TRE1
YPL177C	CUP9	CUP9
YPL177C	YPL177C	CUP9
YPL178W	CBC2	CBC2
YPL178W	YPL178W	CBC2
YPL179W	PPQ1	PPQ1
YPL179W	YPL179W	PPQ1
YPL180W	TCO89	TCO89
YPL180W	YPL180W	TCO89
YPL181W	CTI6	CTI6
YPL181W	YPL181W	CTI6
YPL182C	YPL182C	NA
YPL183C	RTT10	RTT10
YPL183C	YPL183C	RTT10
YPL184C	MRN1	MRN1
YPL184C	YPL184C	MRN1
YPL185W	YPL185W	NA
YPL186C	UIP4	UIP4
YPL186C	YPL186C	UIP4
YPL187W	MF(ALPHA)1	MF(ALPHA)1
YPL187W	YPL187W	MF(ALPHA)1
YPL188W	POS5	POS5
YPL188W	YPL188W	POS5
YPL189W	GUP2	GUP2
YPL189W	YPL189W	GUP2
YPL190C	NAB3	NAB3
YPL190C	YPL190C	NAB3
YPL191C	MIY2	MIY2
YPL191C	YPL191C	MIY2
YPL192C	PRM3	PRM3
YPL192C	YPL192C	PRM3
YPL193W	RSA1	RSA1
YPL193W	YPL193W	RSA1
YPL194W	DDC1	DDC1
YPL194W	YPL194W	DDC1
YPL195W	APL5	APL5
YPL195W	YPL195W	APL5
YPL196W	OXR1	OXR1
YPL196W	YPL196W	OXR1
YPL197C	YPL197C	NA
YPL198W	RPL7B	RPL7B
YPL198W	YPL198W	RPL7B
YPL199C	YPL199C	NA
YPL200W	CSM4	CSM4
YPL200W	YPL200W	CSM4
YPL201C	YIG1	YIG1
YPL201C	YPL201C	YIG1
YPL202C	AFT2	AFT2
YPL202C	YPL202C	AFT2
YPL203W	TPK2	TPK2
YPL203W	YPL203W	TPK2
YPL204W	HRR25	HRR25
YPL204W	YPL204W	HRR25
YPL205C	YPL205C	NA
YPL206C	PGC1	PGC1
YPL206C	YPL206C	PGC1
YPL207W	TYW1	TYW1
YPL207W	YPL207W	TYW1
YPL208W	RKM1	RKM1
YPL208W	YPL208W	RKM1
YPL209C	IPL1	IPL1
YPL209C	YPL209C	IPL1
YPL210C	SRP72	SRP72
YPL210C	YPL210C	SRP72
YPL211W	NIP7	NIP7
YPL211W	YPL211W	NIP7
YPL212C	PUS1	PUS1
YPL212C	YPL212C	PUS1
YPL213W	LEA1	LEA1
YPL213W	YPL213W	LEA1
YPL214C	THI6	THI6
YPL214C	YPL214C	THI6
YPL215W	CBP3	CBP3
YPL215W	YPL215W	CBP3
YPL216W	YPL216W	NA
YPL217C	BMS1	BMS1
YPL217C	YPL217C	BMS1
YPL218W	SAR1	SAR1
YPL218W	YPL218W	SAR1
YPL219W	PCL8	PCL8
YPL219W	YPL219W	PCL8
YPL220W	RPL1A	RPL1A
YPL220W	YPL220W	RPL1A
YPL221W	FLC1	FLC1
YPL221W	YPL221W	FLC1
YPL222W	FMP40	FMP40
YPL222W	YPL222W	FMP40
YPL223C	GRE1	GRE1
YPL223C	YPL223C	GRE1
YPL224C	MMT2	MMT2
YPL224C	YPL224C	MMT2
YPL225W	YPL225W	NA
YPL226W	NEW1	NEW1
YPL226W	YPL226W	NEW1
YPL227C	ALG5	ALG5
YPL227C	YPL227C	ALG5
YPL228W	CET1	CET1
YPL228W	YPL228W	CET1
YPL229W	YPL229W	NA
YPL230W	USV1	USV1
YPL230W	YPL230W	USV1
